config_id,run_id,dataset,dataset_hydra,experiment,model,backbone,probe,probe_hydra,layer,layer_label,seed,source,status,objective_metric_name,primary_metric_name,train_primary,train_accuracy,val_primary,val_accuracy,test_primary,test_accuracy,n_epochs,expected_epochs,early_stopped,expected_early_stopping,artifact_train_eval_summary,artifact_probe_eval_dir,source_csv_path,source_csv_line_number,source_excel_workbook,source_excel_sheet,source_excel_range,notes
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,pair_consistency,pair_consistency,99.662732,99.831366,84.226491,91.658241,82.81092,90.849343,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,332,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24__seed_101,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,pair_consistency,pair_consistency,99.629005,99.814503,81.193124,89.888777,78.867543,88.624874,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,333,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24,mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24__seed_102,MVP,mvp,same_L,V-JEPA,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,pair_consistency,pair_consistency,99.595278,99.797639,80.788675,89.83822,76.946411,87.360971,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v1__vitl16_224__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,333,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_6,mvp__same_l__jepa_v2__vitl_256__linear__layer_6__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,6,6,101,artifact,complete,pair_consistency,pair_consistency,40.84317,66.846543,35.28817,63.094034,32.760364,61.627907,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,350,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_6,mvp__same_l__jepa_v2__vitl_256__linear__layer_6__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,6,6,102,artifact,complete,pair_consistency,pair_consistency,41.146712,67.537943,35.389282,63.447927,33.265925,61.9818,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,350,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_12,mvp__same_l__jepa_v2__vitl_256__linear__layer_12__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,12,12,101,artifact,complete,pair_consistency,pair_consistency,54.266442,73.709949,43.478261,67.087968,43.073812,66.986855,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,351,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_12,mvp__same_l__jepa_v2__vitl_256__linear__layer_12__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,12,12,102,artifact,complete,pair_consistency,pair_consistency,53.558179,73.237774,43.680485,67.087968,43.781598,67.087968,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,351,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_18,mvp__same_l__jepa_v2__vitl_256__linear__layer_18__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,18,18,101,artifact,complete,pair_consistency,pair_consistency,59.730185,76.711636,51.162791,71.435794,49.140546,69.767442,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,352,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_18,mvp__same_l__jepa_v2__vitl_256__linear__layer_18__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,18,18,102,artifact,complete,pair_consistency,pair_consistency,58.212479,75.801012,51.466127,71.840243,48.837209,69.66633,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,352,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_24,mvp__same_l__jepa_v2__vitl_256__linear__layer_24__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,24,24,101,artifact,complete,pair_consistency,pair_consistency,60.202361,77.251265,54.903943,73.407482,52.275025,72.548028,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,353,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__linear__layer_24,mvp__same_l__jepa_v2__vitl_256__linear__layer_24__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,Linear,linear,24,24,102,artifact,complete,pair_consistency,pair_consistency,60.708263,77.386172,54.600607,73.407482,53.083923,72.39636,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,353,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_6,mvp__same_l__jepa_v2__vitl_256__mlp__layer_6__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,pair_consistency,pair_consistency,97.065767,98.532884,58.139535,75.985844,56.723964,74.974722,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,354,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_6,mvp__same_l__jepa_v2__vitl_256__mlp__layer_6__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,pair_consistency,pair_consistency,92.715008,96.340641,58.240647,76.188069,54.398382,73.913043,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,354,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_12,mvp__same_l__jepa_v2__vitl_256__mlp__layer_12__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,pair_consistency,pair_consistency,99.763912,99.881956,68.655207,82.709808,67.239636,81.041456,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,355,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_12,mvp__same_l__jepa_v2__vitl_256__mlp__layer_12__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,pair_consistency,pair_consistency,99.359191,99.679595,70.273003,83.518706,64.509606,80.434783,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,355,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_18,mvp__same_l__jepa_v2__vitl_256__mlp__layer_18__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,pair_consistency,pair_consistency,99.696459,99.848229,83.822042,91.354904,83.72093,90.899899,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,356,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_18,mvp__same_l__jepa_v2__vitl_256__mlp__layer_18__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,pair_consistency,pair_consistency,99.831366,99.915683,84.428716,91.809909,83.518706,90.950455,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,356,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_24,mvp__same_l__jepa_v2__vitl_256__mlp__layer_24__seed_101,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,pair_consistency,pair_consistency,99.89882,99.94941,87.664307,93.174924,86.046512,92.163802,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,357,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2__vitl_256__mlp__layer_24,mvp__same_l__jepa_v2__vitl_256__mlp__layer_24__seed_102,MVP,mvp,same_L,V-JEPA 2,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,pair_consistency,pair_consistency,99.763912,99.881956,89.686552,94.438827,87.360971,92.871587,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2__vitl_256__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,357,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,6,6,101,artifact,complete,pair_consistency,pair_consistency,48.229342,70.79258,41.253792,65.571284,40.242669,66.481294,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,386,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,6,6,102,artifact,complete,pair_consistency,pair_consistency,49.241147,71.079258,41.759353,65.722952,42.06269,66.228514,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,386,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,12,12,101,artifact,complete,pair_consistency,pair_consistency,50.05059,72.310287,42.06269,66.026289,40.950455,66.026289,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,387,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,12,12,102,artifact,complete,pair_consistency,pair_consistency,48.937605,71.618887,41.658241,65.874621,39.83822,65.672396,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,387,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,18,18,101,artifact,complete,pair_consistency,pair_consistency,53.288364,73.473862,47.320526,68.655207,43.276036,66.228514,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,388,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,18,18,102,artifact,complete,pair_consistency,pair_consistency,53.220911,73.507589,46.511628,68.655207,43.377149,66.481294,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,388,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,24,24,101,artifact,complete,pair_consistency,pair_consistency,54.839798,74.148398,46.511628,68.806876,44.893832,67.846309,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,389,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24,mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,Linear,linear,24,24,102,artifact,complete,pair_consistency,pair_consistency,53.625632,73.659359,46.410516,68.857432,44.79272,67.846309,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__linear__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,389,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,6,6,101,artifact,complete,pair_consistency,pair_consistency,94.435076,97.217538,63.80182,79.777553,59.555106,76.895854,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,390,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,6,6,102,artifact,complete,pair_consistency,pair_consistency,94.266442,97.099494,63.094034,79.271992,60.768453,77.60364,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,390,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,12,12,101,artifact,complete,pair_consistency,pair_consistency,92.040472,96.020236,67.542973,81.648129,64.509606,80.08089,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,391,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,12,12,102,artifact,complete,pair_consistency,pair_consistency,94.266442,97.116358,68.351871,82.052578,65.925177,80.738119,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_12/seed_102/layer_12/eval,results/verified_layerwise_probe_configs.csv,391,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,18,18,101,artifact,complete,pair_consistency,pair_consistency,94.097808,96.998314,72.598584,84.883721,69.868554,83.164813,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_101/layer_18/eval,results/verified_layerwise_probe_configs.csv,392,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,18,18,102,artifact,complete,pair_consistency,pair_consistency,95.210793,97.571669,71.789687,84.226491,71.385238,83.822042,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_18/seed_102/layer_18/eval,results/verified_layerwise_probe_configs.csv,392,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24__seed_101,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,24,24,101,artifact,complete,pair_consistency,pair_consistency,97.537943,98.768971,72.598584,84.479272,71.284125,83.72093,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_101/layer_24/eval,results/verified_layerwise_probe_configs.csv,393,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24,mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24__seed_102,MVP,mvp,same_L,V-JEPA 2.1,ViT-L/16,MLP,mlp,24,24,102,artifact,complete,pair_consistency,pair_consistency,97.335582,98.667791,73.508595,84.732053,70.879676,83.417594,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__jepa_v2_1__vitl_384__mlp__layer_24/seed_102/layer_24/eval,results/verified_layerwise_probe_configs.csv,393,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__linear__layer_6,mvp__same_l__videomae__vit_large_16_224__linear__layer_6__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,6,6,101,artifact,complete,pair_consistency,pair_consistency,37.976391,65.851602,34.681496,63.447927,31.24368,61.07179,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__videomae__vit_large_16_224__linear__layer_6/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__videomae__vit_large_16_224__linear__layer_6/seed_101/layer_6/eval,results/verified_layerwise_probe_configs.csv,422,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__linear__layer_6,mvp__same_l__videomae__vit_large_16_224__linear__layer_6__seed_102,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,6,6,102,artifact,complete,pair_consistency,pair_consistency,40.337268,67.251265,35.187058,63.245703,31.445905,60.970677,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__videomae__vit_large_16_224__linear__layer_6/seed_102/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__videomae__vit_large_16_224__linear__layer_6/seed_102/layer_6/eval,results/verified_layerwise_probe_configs.csv,422,,,,artifact metrics read from train_eval_summary.json
mvp__same_l__videomae__vit_large_16_224__linear__layer_12,mvp__same_l__videomae__vit_large_16_224__linear__layer_12__seed_101,MVP,mvp,same_L,VideoMAE,ViT-L/16,Linear,linear,12,12,101,artifact,complete,pair_consistency,pair_consistency,45.733558,70.118044,37.411527,64.357937,35.389282,62.841254,2000,2000,false,false,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__videomae__vit_large_16_224__linear__layer_12/seed_101/train_eval_summary.json,artifacts/probes/mvp/seed_runs_layerwise_same_l_v1/mvp__same_l__videomae__vit_large_16_224__linear__layer_12/seed_101/layer_12/eval,results/verified_layerwise_probe_configs.csv,423,,,,artifact metrics read from train_eval_summary.json
